Clean_Reviews,Uncleaned_Reviews,Subjectivity,Polarity,sentiment
good,Good,0.6000000000000001,0.7,pos
product headache since day purchased air print decides want work ink available easily market run ink every nd week accept colour print even one cartridge ink,This product has been a headache since the day it has been purchased. It does not air print. It just decides when it wants to work and when not. The ink is not available easily in the market. It runs out of ink every 2nd week and will just not accept colour print even if one of the cartridges is out of ink.,0.6166666666666667,0.4166666666666667,pos
worthycankn product good print quality easy use,Worthycankn product good print quality easy to use,0.7166666666666668,0.5666666666666667,pos
good print multiple feature including sided printing go,Good print.Multiple features.... Including 2 sided printing. Go for it.,0.30000000000000004,0.35,pos
good,Good,0.6000000000000001,0.7,pos
nice printer used simple small use grand thank amazon,"This is a very nice printer and it is used very simple small but it's so use is Grand. Thank you Amazon.,,🙂✌️",0.6892857142857143,0.2125,pos
price range better printer easy use wireless quality good looking good,"For this price range. that's better printer easy to use and wireless , Quality is good ,looking good",0.6333333333333334,0.5833333333333333,pos
printer working connected via mobile installation cd working customer service denied option request new installation cd pathetic,Printer was working when connected via mobile. But Installation cd was not working and customer service denied they do not have any options to request for new installation cd...pathetic...,0.7272727272727273,-0.4318181818181818,neg
good,Good,0.6000000000000001,0.7,pos
feature wise print quality wise wifi feature wise excellent face major inconvenience frqueunt paper jam happening bottom tray input adf input recommended normal people recommended people interested dis assembly,"Features wise, Print quality wise, wifi features wise its excellent.But i face major inconvenience with frqueunt paper jams happening (both on bottom tray input and ADF input).Not recommended for normal people. Only recommended for people who are interested in dis assembly.",0.7642857142857142,0.5089285714285714,pos
paper pull correctly scan copy adf print quality moderate wifi setting instruction clear overall happy experience using printer,Paper doesn't pull correctly for scan and copy from ADF. Print quality is moderate. WiFi setting instruction is not very clear. Overall not a happy experience using the printer.,0.5208333333333333,0.225,pos
nyc printer price range,Nyc printer in this price range,0.0,0.0,pos
medium could loaded bad product ink yield required page print quality good ink cartridge get one sheet colour printing black ink go way product banned amazon everywhere making fool customer,"The media could not be loaded.
                



 Very bad product....the ink doesn't yield required pages...print quality is good but both inks cartridges get over in one A4 sheet of colour printing and black ink too goes the same way.This product should be banned from Amazon and everywhere.Making fool out of customers.",0.5666666666666667,-0.05555555555555552,neg
packaging excellent really easy configure printer print quality also good,"Packaging was excellent, It was really easy to configure the printer, the print quality is also very good.",0.8111111111111112,0.7111111111111111,pos
good useful small business home purpose,Over all good and useful for small business and home purposes,0.3333333333333333,0.25,pos
like print quality printing timing min color copy,I like Print Quality.... But printing Timing above 5 min color copy,0.0,0.0,pos
nice ink cartridge get anywhere,nice But its  ink cartridge Don't get anywhere,1.0,0.6,pos
good mark,It is good but not in mark,0.6000000000000001,0.7,pos
product awesome worth money installation easy print quality ultimate,"Product is awesome and worth the money , installation is very easy and print quality is ultimate .",0.7333333333333334,0.43333333333333335,pos
nice one,Nice one,1.0,0.6,pos
cartridge consumption fast within month le page printout getting reorder message advertise say efficient printer,"Cartridge consumption is too fast and within a month and less than 100 pages printout, I am getting reorder message. While advertise says it is efficient printer",0.6,0.2,pos
print quality good black ink ran fast printed page colour ran fast,The Print Quality is good but Black ink ran fast as it printed only a 120 pages but colour doesn't ran fast,0.5583333333333333,0.23333333333333334,pos
paper getting jammed bad,Paper is getting jammed again and again!!  Very bad,0.6333333333333333,-0.3999999999999999,neg
excellent home use work phone window linux,"Excellent for home use, works with phones, windows and linux.",1.0,1.0,pos
recommended,Recommended!!,0.0,0.0,pos
easy install good home small office purpose,Easy to install and good for Home and small office purposes.,0.6111111111111112,0.29444444444444445,pos
everything ok except cartridge print atleast page per cartridge informed customer care agreed print color page also main aim printer print satisfy wasted k dust bin using scanner worth printing,Everything ok except Cartridge....It won't print atleast 100  pages per cartridge...Informed to Customer care...They too agreed that it won't print 50 color pages also...The main AIM of the Printer is to Print..But it won't satisfy...Wasted 7k on this Dust bin..Using as a scanner...Not at all worth for printing...,0.2333333333333333,0.19166666666666665,pos
print quality perfect cost per page black color high purchased office cartridge low black color page bad experience product bought ink tank printer use,"Print quality is not perfect, cost per page (black/color) is very high, I purchased for my office but my cartridge is low after 90 black and 13 color pages ....Very very bad experience with this product ....I bought other ink tank printer for my use ....",0.5622222222222221,0.021111111111111153,neg
value money must buy printer home,Value for money.Must buy printer for home,0.0,0.0,pos
fill ink ink dried change cartridge r color black print page one go said cartridge cost r per page waste money time lot regret,We can't fill ink<If ink dried up You have to change cartridge which is about Rs.1100(Color&black)It prints only 200 to 300 pages in one go with both the said cartridge.It cost Rs.4/per page.Waste of money and time with lot of regret,0.3444444444444444,-0.18888888888888888,neg
good proudect,it is not good proudect,0.6000000000000001,0.7,pos
totally wrost product please buy product cartridge cost print page calculate much costly,Totally wrost products and please don't buy any products and cartridges cost 1900/ and you can print only 250 or 280 page so you can calculate how much costly,0.475,0.1,pos
good quality product lot function price range perfect small business,"Good quality product with lots of functions at price range, perfect for small business.",0.6666666666666666,0.48333333333333334,pos
canon e printer exactly looking value money easy installduplex print automatically done,Canon E4270 printer is exactly what I was looking..... Value for money.....Easy to installDuplex print automatically has done.,0.5416666666666667,0.3416666666666667,pos
paper receiving problem,Paper receiving problem,0.0,0.0,neg
good one,good one,0.6000000000000001,0.7,pos
good product worth buying,"Good product, worth buying it.",0.35000000000000003,0.5,pos
awesome product easy useuser friendly first time bought something amazon,Awesome product..Easy to useUser friendly.First time i bought something from amazon,0.6666666666666667,0.5145833333333334,pos
good printer easy install use,Good printer.Easy to Install and use.,0.7166666666666668,0.5666666666666667,pos
good print quality easy install,Good print quality and easy to install,0.7166666666666668,0.5666666666666667,pos
nice printer,Nice printer,1.0,0.6,pos
tnx amozon printer good quality reasonable prise esy use office work,Tnx amozon...this printer is very good quality and so reasonable prise..esy to use for office work...,0.6000000000000001,0.44999999999999996,pos
best one printer priceadf support copy huge plus sided printing,Best all in one printer for the priceADF support in copy huge plus2 sided printing,0.6,0.7000000000000001,pos
good printer home,Good printer for home,0.6000000000000001,0.7,pos
got product getting service support canon installation called time today keep saying receive call back installation support online fed poor service canon,Got the product but I am not getting service support from Canon on installation. I called 5 times today but they keep saying that I will receive call back for installation support online. I am fed up. Poor service by Canon.,0.3,-0.2,pos
value money,Value for money,0.0,0.0,pos
good quality easily perform,Very good quality and easily perform.,0.7166666666666668,0.5666666666666667,pos
great product indeed good product price range,Not a great product...but it is indeed a good product in this price range..,0.675,0.75,pos
used hp seamlessly year switched one regretting immensely,After having used HP seamlessly for 5 years switched to this one and regretting it immensely.,0.55,0.05,neg
awesome buy go,AWESOME buy..Go for it..,1.0,1.0,pos
easy signal,Easy to signal,0.8333333333333334,0.43333333333333335,pos
awesome personal use never buy business,"Awesome for personal use, never buy this for business.",0.65,0.5,pos
good home use,Good for home use,0.6000000000000001,0.7,pos
print properlyhas warrantybut bot sure number call availing warrantee,Doesn't print properlyHas warrantyBut bot sure which number to call for availing warrantee,0.8888888888888888,0.5,pos
usb cable received,usb cable not received,0.0,0.0,pos
expected made delicate cheap plastic material,Not what i expected. Made up of very delicate and cheap plastic material.,0.6666666666666666,0.0,pos
user friendly awesome device happy print quality connectivity superb,User-friendly awesome device I am very happy print quality and connectivity superb,0.875,0.79375,pos
ok print cost print low qwleti,Not ok print were cost and print low qwleti,0.4,0.25,pos
worst product case wifi setup much irritating function need new connection every long day unused switched,100% worst product in case of wifi setup. Too much irritating function.Need new connection after Every long days unused/switched off.,0.6636363636363636,-0.32840909090909093,neg
able print wirelessly every time paper got jammed,Not able to print wirelessly as every time paper got jammed,0.6125,0.2,pos
easy print wirelessly nice quality print economical price,Easy to print wirelessly and nice quality of print at economical price...,0.9111111111111111,0.4444444444444444,pos
timely deliveryitem per mentioned featureseasy use,Timely deliveryItem as per the mentioned featuresEasy to use,0.0,0.0,pos
printer service issue,Printer service issue,0.0,0.0,pos
nice,Nice,1.0,0.6,pos
high maintenance cost paper rupee cartridge come paper waste product buy,High maintenance cost of the paper above 3rupees & cartridge was comes in 250 papers only waste products don't buy,0.26999999999999996,-0.020000000000000004,neg
printer good handling tough printing sound like truck sound,"PRINTER IS GOOD,BUT IS HANDLING IS VERY TOUGH,PRINTING SOUNDS LIKE TRUCK SOUND,",0.5583333333333333,0.2777777777777778,pos
superb,Superb,1.0,1.0,pos
goood,Very goood,0.0,0.0,pos
good,Good,0.6000000000000001,0.7,pos
awesome perfect home use,Awesome. Perfect for home use,1.0,1.0,pos
work serve purpose facing lot issue,It doesn't work and doesn't serve your purpose..i am facing lot of issue's,0.0,0.0,pos
amazon provide replacement hurry please order amazon received faulty product wait replacement,Amazon will provide replacement only. If you are in hurry please don't order from Amazon. I received faulty product and will have to wait for the replacement.,0.0,0.0,pos
nice print quality easy use,Very nice print quality and easy to use.,0.9166666666666667,0.5166666666666666,pos
ink dysport,Ink dysport,0.0,0.0,pos
wry poor quality manufacture printer refuse print fails detect paper towel n tray poorest quality product japanese company,Wry poor quality manufacture. The printer refuses to print and fails to detect paper towels n the tray. Poorest quality of product from a Japanese company!!!,0.3,-0.3,neg
product gave good print later paper kept jamming tried taking printout keeping paper sometime air moisture work,This product gave few good prints and later paper kept jamming up. I had tried taking printouts after keeping the paper out for sometime to air out moisture. That too did not work.,0.30000000000000004,0.35,pos
dislike,DISLIKE,0.0,0.0,neg
bad experience,Very bad experience,0.6666666666666666,-0.6999999999999998,neg
difficult printer operate never connects laptop ipad iphone st nd th try take age need uninstall app reinstall pray god connects worst printer ever,"The most difficult printer to operate!! Never connects to the laptop / iPad / iPhone in the 1st, 2nd or 10th try! Takes ages. Need to uninstall the app, reinstall it and then pray to god that it connects. The worst printer ever!!",1.0,-0.75,neg
ok good quality,ok good quality,0.55,0.6,pos
plz anyone buy use printer,Plz anyone don't buy its no use printer,0.0,0.0,pos
easy carriage expensive,Its easy but carriages are expensive.,0.7666666666666666,-0.033333333333333326,pos
amazing product happy pricing quality,Amazing Product and very happy with the pricing and quality,0.95,0.7000000000000001,pos
poor build quality expensive ink,Poor Build Quality and expensive ink,0.6499999999999999,-0.45,neg
printer issue inkhead replaced many ink head unable printing properly,Printer having issue in  Inkhead.we are replaced so many ink head but unable to printing properly,0.3666666666666667,0.0,pos
fantastic printer required feature fax machine boot,Fantastic printer with all required features and fax machine to boot.,0.9,0.4,pos
photo quality good,Photos Quality Not Good,0.6000000000000001,0.7,pos
service provide ink consumption high per defind canon photo copy issue,"No service provide,ink consumption very high as per defind by canon.Photo copy issue",0.5399999999999999,0.16,pos
tuff use,Tuff to  use,0.0,0.0,pos
month problem ti caratiage colour dead black clear print,5 and 6 months problem ti caratiage colour dead And black no clear print,0.4055555555555556,-0.08888888888888889,neg
easy install nice print quality,"Easy to install, nice print quality.",0.9166666666666667,0.5166666666666666,pos
product quality bad used printer delivered placed return printer till one come return bad service amazon,"Product quality is very bad, it's used printer delivered, I have placed to return the printer till now no one comes to return the same, it's bad service by Amazon",0.6666666666666666,-0.6999999999999998,neg
nice one home use,Nice one for home use,1.0,0.6,pos
good,Not good,0.6000000000000001,0.7,pos
ink cartridge costly,Ink cartridge is very costly,0.0,0.0,neg
printer seems faulty destroying paper put since return dunno wat kindly address dis issue amazon product bought le month ago nd operation nly,Printer seems faulty...is destroying all the papers I put in.. Since I can't return it now..dunno wat to do with it...Kindly address dis issue Amazon as product was bought less than a month ago nd been operation nly now,0.45,0.19999999999999998,neg
good product low cost,Very Good Product at low cost,0.45000000000000007,0.35,pos
color print cost r print,Color print cost 60rs for 1print,0.0,0.0,pos
print quality good printer operation button display visible properly cartage finished within one month page run,print quality is good but printer operation buttons are and display not visible properly and cartages are finished within one month only 100 pages are run out,0.35000000000000003,0.35,pos
please buy waste money part available replacement complete mesh product throwed trash,"Please don't buy, waste of money and no parts available for the replacement. Complete mesh up and the product throwed in to trash.",0.26666666666666666,0.10000000000000002,neg
worth cost,Worth for the cost,0.1,0.3,pos
useful thank u amazon,Very useful thank u Amazon,0.0,0.3,pos
print quality awful two month purchase facing major problem quality printing done troubleshooting step nothing help,"Print quality is awful. After two months of purchase, facing major problems in quality of printing . Done all troubleshooting steps but nothing helps",0.75,-0.46875,neg
ink sufficent,Not ink sufficent,0.0,0.0,pos
good print quality value money,Very good print quality value for money 👍,0.6000000000000001,0.7,pos
cannon printer one effective printer,Cannon printer all in one very effective printer,0.8,0.6,pos
easily useing product,Not easily useing this product,0.8333333333333334,0.43333333333333335,pos
faulty product sent give paper jam error duplex printing unnecessarily everything clear checked duplex photocopy option issue occurs,"Faulty product sent, it gives paper jam error during duplex printing unnecessarily while everything is clear. I checked with duplex photocopy option, same issue occurs.",0.6416666666666666,-0.15,neg
returning becoz old n cartridge r easily present market kindly return,I m returning  It  becoz it's very old n cartridges  r not easily  present  in market... So kindly return  .,0.3666666666666667,0.2333333333333333,pos
easy install use,Easy to install and use,0.8333333333333334,0.43333333333333335,pos
good angle,Very good from all angles,0.6000000000000001,0.7,pos
display light,Display light no,0.7,0.4,pos
quick printing good quality,quick printing & good quality,0.55,0.5166666666666666,pos
best use,Best to use,0.3,1.0,pos
ink efficienct one black print cost around r,Not ink efficienct. One black print costs you around RS. 5,0.43333333333333335,-0.16666666666666666,pos
ink cost high compared printer,Ink cost very high compared then other printer,0.5399999999999999,0.16,pos
superb light weightthanks amazon,Superb & light in weightThanks amazon,0.85,0.7,pos
waste money spend r per print cateridge giving print,Waste of money.You have to spend 3 to 4 Rs per print.Cateridge is giving only 100 to 120 prints.,0.0,-0.2,neg
user friendly printer wifi config bit confusing,"User-friendly printer, wifi config is bit confusing",0.45,0.037500000000000006,pos
value money,Value for Money,0.0,0.0,pos
cheatting printer take print black print colour expensive big mistake life dont take anybody please request,"Its a very cheatting, it printer can take only 80 prints black and 15 print colour. Very expensive.its for very very big mistake for my life... dont take anybody please request...",0.41111111111111115,-0.2222222222222222,neg
wow excellent product loved,Wow excellent product i loved it,0.9333333333333332,0.6,pos
please go easy install handle,Please go for it. Easy to install and handle,0.8333333333333334,0.43333333333333335,pos
happy way work connectivity poor take forever print work half time,I am not happy with the way it works. The connectivity is poor and it takes forever to print.Doesn’t work half the times,0.5888888888888889,0.07777777777777779,pos
good quality,Good quality,0.6000000000000001,0.7,pos
color printer bad printing touch page colour left page,It color printer was too bad after printing touch the page colour was left the page,0.3333333333333333,-0.3499999999999999,neg
good nice,Good nice,0.8,0.6499999999999999,pos
good printer good printing quality speed,Good printer... Good printing quality and speed,0.6000000000000001,0.7,pos
best printer price range osm,Best printer in this price range.osm,0.3,1.0,pos
amazing printer,Amazing printer,0.9,0.6000000000000001,pos
nice product color cost high,Nice Product.But Color Cost is High.,0.77,0.38,pos
quality service,Quality and services,0.0,0.0,pos
great product,Great product,0.75,0.8,pos
lot noice printing paper jam time,"Lots of noice while printing, paper jam all the time.",0.0,0.0,pos
good product,Good product,0.6000000000000001,0.7,pos
ink cartridge costly per page cost high ink tank printer best,ink cartridge is very costly per page cost is very high ... ink tank printer is best...,0.41999999999999993,0.58,pos
poor quality product really difficult reach canon customer care installation support printer stopped working printing page,Poor quality product. Really difficult to reach out to Canon customer care. They don't have installation support. Printer stopped working after printing just 2 pages,0.8,-0.45,neg
print quality ok,Print quality ok,0.5,0.5,pos
turn printer error printer error code buying printer waste money recommend buy printer,When turn on printer there is error on printer the error code is 6800. Buying this printer is waste of money. I will recommend not to buy this printer.,0.0,-0.2,neg
ink cost high printing quality worest plz go epson printer good product,Ink cost is too high  printing quality is worest plz go for Epson printers for good products,0.5700000000000001,0.43,pos
good product home office use,Good product for Home Office use.,0.6000000000000001,0.7,pos
west warest printercostner cer nomber responsible,West and warest printerCostner cer nomber not responsible,0.55,0.2,pos
nice,Nice,1.0,0.6,pos
good product,Good product,0.6000000000000001,0.7,pos
good easy use,Good and easy to use,0.7166666666666668,0.5666666666666667,pos
printer unable load paper printing,Printer is unable to load  papers for printing.,0.5,-0.5,pos
easy use,Easy to use.,0.8333333333333334,0.43333333333333335,pos
ink much price,Ink too much price!,0.2,0.2,pos
wast printer option refilling available purchase new canon pg cartridge online also,"This is very wast printer, because there is no option to refilling and didn't available to purchase of new canon PG-47 cartridge(online also).",0.42727272727272725,0.2681818181818182,pos
best class,Best in class ....,0.3,1.0,pos
awesome printer value money,Awesome printer value for money,1.0,1.0,pos
affordable economical printer,Very affordable and economical printer,0.9,0.3,pos
good,All good,0.6000000000000001,0.7,pos
good product loss,Good product. No loss,0.6000000000000001,0.7,pos
amazing product,Amazing product,0.9,0.6000000000000001,pos
original product,Original product,0.75,0.375,pos
good printer basic requirement,Good Printer with all the basic requirements,0.36250000000000004,0.35,pos
cartridge become empty le page per spec page including colour pagesmr amzon pls justfiy,Cartridge become empty less than 100 pages but as per spec it is 700 pages including Colour pagesMr.Amzon pls justfiy,0.5,-0.1,neg
free advice dont buy friendly like hp issue issue costly run give page buy canon,Free Advice - Dont buy this. Not at all friendly like HP. Issues after issues. Very costly to run. Just gives 50-100 pages. Will not buy canon again.,0.65,0.3875,neg
itis ink sufficeint printer copy print sfter installation andinkismshowin empty kindly needfull,"itis not ink sufficeint printer only 50copy print sfter installation andinkismshowin empty.,kindly do the needfull.",0.7,0.25,pos
look awwwweesommmmme,Looks awwwweesommmmme....,0.0,0.0,pos
printer ok good cartridge much five day already finish happy cartridge cost r,Printer OK good but cartridge very too much only five days already finish so I am not happy  cartridge cost 1400/- rs,0.575,0.55,pos
highly mentainance ink high cost cost print,Highly mentainance.  Ink is very high cost  more then 10/- above cost each print,0.5399999999999999,0.16,pos
like,Like,0.0,0.0,pos
good home use,Good for home use,0.6000000000000001,0.7,pos
good product,Good product,0.6000000000000001,0.7,pos
first day installation stopped working need repair,"On the very first day of installation, its stopped working and needs repair.",0.3333333333333333,0.25,neg
great deal,Great Deal,0.75,0.8,pos
good printer reasonable price,Good printer at reasonable price.,0.6000000000000001,0.44999999999999996,pos
excellent printar,Excellent Printar,1.0,1.0,pos
super printer,Super printer..,0.6666666666666666,0.3333333333333333,pos
good product,Good product,0.6000000000000001,0.7,pos
good one,Good one,0.6000000000000001,0.7,pos
printer spare support cannon service centre informed printer displayed error suggested buy becomes scrap spare available,"This printer has no spares support , cannon service centre informed  after printer displayed error .so suggested not to buy. It becomes scrap  NO SPARES AVAILABLE",0.4,0.4,pos
want return product functioning well,Want to return the product as it's not functioning well,0.0,0.0,pos
good,Good,0.6000000000000001,0.7,pos
ok,Ok,0.5,0.5,pos
grt,Grt,0.0,0.0,pos
good product,Good product.,0.6000000000000001,0.7,pos
slow printer ink consuming high work,Its very slow printers and ink is consuming is very high.Can't work,0.47,-0.07000000000000002,pos
last working normal every time pepper broken working properly,"Last 10 working normal, every time pepper broken and not working properly",0.3041666666666667,-0.0625,neg
nice,Nice.,1.0,0.6,pos
xcellent,Over all Xcellent.,0.0,0.0,pos
defective model n piece hence returned amazon canon refused service also,Defective model n piece. Hence returned to Amazon. Canon refused to service also,0.0,0.0,neg
good product,very good product,0.6000000000000001,0.7,pos
sir printer work properliy pls help suggest repairingmy printer warranty,Sir printer not work properliy pls help and suggest for repairingmy printer is under warranty,0.0,0.0,pos
option zero rating thats gave one star dont go,"There is no option for zero rating, thats why i gave one star. Dont go for this.",0.0,0.0,pos
ek baar ink page hi nakalephir cartage ki aa rahi hai worsttake much time,Ek baar ink me 250 page hi nakalePhir cartage 1100 ki aa rahi hai worstTake too much time,0.2,0.2,pos
dislike bra cause colour print good paper got stuck printing,Dislike bra cause it’s colour print is not good and the paper got stuck while printing,0.6000000000000001,0.7,neg
worst decision ever buy,Worst decision ever to buy this.,1.0,-1.0,neg
bad,VERY BAD,0.6666666666666666,-0.6999999999999998,neg
slow response delivered without driver window paper jamming low quality paper sensor work,"Very slow on response, delivered without drivers for windows. Paper jamming for low quality. Paper sensor does not work.",0.35,-0.15000000000000002,neg
porr poor print ink empty,Porr poor only 10 print after ink empty,0.55,-0.25,neg
super,Super,0.6666666666666666,0.3333333333333333,pos
bad product,Very bad product.,0.6666666666666666,-0.6999999999999998,neg
print cost high nearly charge print xerox,The print cost is too high. nearly it will charge 2₹/print or xerox,0.47,0.13,pos
printer used,Printer is used,0.0,0.0,pos
give print cartridge print quality good,Doesn't give more than 10prints for cartridge.. But the print quality is good,0.6000000000000001,0.7,pos
defective piece,DEFECTIVE PIECE,0.0,0.0,neg
waste product never buy product,Waste products never buy the product,0.0,-0.2,neg
print quality bad,Print quality very bad,0.6666666666666666,-0.6999999999999998,neg
purchase ink tank printer shortage money better get printout market print quality bad refill cartridge one purchasing printer money afford change cartridge every time,You should purchase an ink tank printer.If you have a shortage of money 💰 then it is better to get a printout from the market.Print quality is very bad once you refill the cartridge. And one who is purchasing this printer because of money 💸 can not afford to change the cartridge every time.,0.5833333333333333,-0.09999999999999992,neg
high cost printing,Very high cost printing,0.5399999999999999,0.16,pos
ever mantion prodect totally wrong,What ever is mantion about prodect totally wrong,0.9,-0.5,neg
worst product problem facing buy,Worst product more problems are are facing don't buy it,1.0,-1.0,neg
ok,OK,0.5,0.5,pos
ok product,Ok product,0.5,0.5,pos
laser printer,Its not laser printer,0.0,0.0,pos
soooooo bad working,Soooooo bad not working,0.6666666666666666,-0.6999999999999998,neg
printer good bad,This printer not good very Very bad,0.6333333333333333,5.551115123125783e-17,neg
work properly poor print quality canon bad,No work properly and poor print quality canon bad,0.6333333333333333,-0.5499999999999999,neg
worst product worst quality completely rubbish,Worst product worst Quality . Completely rubbish,0.7999999999999999,-0.6333333333333333,neg
printing two side xerox please help u,It is not printing two side Xerox please help us,0.0,0.0,pos
economical ink costly,Not economical but the ink is very costly,0.9,0.3,neg
working paper jamming defected piece,Not working .paper is jamming again and again.defected piece.,0.0,0.0,neg
want replace item,I want to replace the item,0.0,0.0,pos
black cartridge finished print,The black cartridge is finished after only 40 print.,0.43333333333333335,-0.16666666666666666,pos
worst printer,Worst printer,1.0,-1.0,neg
getting trouble printer,i am getting trouble in this printer,0.2,-0.2,neg
print quality good print low page please refund item,print quality good but print low page please refund item,0.45000000000000007,0.35,pos
waste product,Waste product,0.0,-0.2,neg
satisfied printer,I am not satisfied with the printer.,1.0,0.5,pos
dislike,Dislike,0.0,0.0,neg
slow noisy difficult work,very slow and noisy. difficult to work,0.7,-0.4,neg
total weast cartridge printing capacity low,Total weast cartridges printing capacity so low,0.525,0.0,neg
worst product,"Very worst product,",1.0,-1.0,neg
warranty card absent package,Warranty card absent in package,0.0,0.0,pos
good performance duplex printing,No good performance on duplex printing,0.6000000000000001,0.7,pos
baid quality,Baid  quality,0.0,0.0,pos
want return,We want return this,0.0,0.0,pos
ink available,Ink not available,0.4,0.4,pos
need return,Need to return this,0.0,0.0,pos
properly working,Not properly working,0.1,0.0,pos
call,call me,0.0,0.0,pos
pooryou cannot even return product,PoorYou cannot even return the product,0.0,0.0,pos
performance bad,Performance too bad,0.6666666666666666,-0.6999999999999998,neg
yes look like super amazing value money auto duplex adf fax multifunctionbut story begin end rather one heck expensive printer run cartridge expensive r colour page r black page r per page colour r per page black assuming read getting around half compare hp anything fancy like printer cartridge r page black around p per page aware want feature mind spending money every month every time print get printer otherwise get something cheaper long run go ink tank printer,"Yes. It looks like super amazing value for money.- It has auto duplex- It has ADF & Fax- MultifunctionBut, that's where the story begins or ends rather. This is one heck of an expensive printer to run, because the cartridges are very expensive.  Rs. 1200 for colour, which will do 300 pages and Rs.700 for black, which will do 400 pages.That's Rs. 4 per page for colour, and Rs.1.75 per page for black;  assuming it will do that - if you read here, most are getting around half of that. Now, compare that with a HP 4286, which is not anything fancy like this printer, but the cartridge is Rs.400-500 for 1300 pages for black, which is around 30p per page.So, be aware, if you want all that features and you don't mind spending more money every month, every time you print get this printer. Otherwise, get something cheaper in the long run or go for Ink Tank printers.",0.5083333333333335,-0.05333333333333333,pos
totally money waisted printer always suggest every one never buy product refilling option printer totally expensive cartridge print hardly page per cartridge would say disgusted product,"It is totally money waisted printer, I always suggest to every one never buy this product. No refilling option in this printer and totally expensive cartridge which is only prints hardly 130-150 pages per cartridge............ So I would say..... Very disgusted Product",0.7479166666666667,-0.4479166666666667,neg
cardon problem,Cardon problem,0.0,0.0,neg
printer appear new body spot opening installation easy performance print went repeatedly fed paper erratically frequent jam,"The printer did not appear to be new, as it had some body spots on opening. Installations was easy but the performance after few prints went down. It repeatedly fed papers erratically with frequent jams.",0.5292929292929293,0.22323232323232323,pos
poor print quality costly cartridge bad experience canon e time life one print,Very poor print quality and costly cartridge bad experience with canon e4270. More time lives in one print out .,0.6333333333333333,-0.5499999999999999,neg
cartridge ink refilling problem cartridge working properly,Cartridge ink refilling problem and cartridge is not working properly,0.1,0.0,neg
may seem cannot get printer k one easily make statement false build sturdy durable sure feel premium print quality also great black white colour print speed also pretty good scanner also great job ink quite efficient give great finish overall great printer go,It may seem you cannot get a printer under 10k but this one can easily make this statement false.The build is sturdy and durable. It sure feels premium.The print quality is also great for both black and white and colour.The print speed is also pretty good.The scanner is also great at doing its job.The inks are quite efficient and give a great finish.Overall its a great printer. Go for it!,0.612962962962963,0.37638888888888883,pos
print qulity blar printer feature good printer ink cardtage low good printer,print qulity is blar.but printer feature is good.printer ink in cardtage is very low.all over is good printer.,0.5000000000000001,0.4666666666666666,pos
ok,Ok,0.5,0.5,pos
month since purchase right beginning printer pick paper show error last two day paper pick stopped altogether cannon helpline respond,"It is about a month since purchase. Right from beginning the printer does not pick paper and shows error.Last two days , paper pick up has stopped altogether.Cannon helpline does not respond",0.3011904761904762,0.14285714285714285,neg
like product home good product fast printer according product one printer india fast xerox printer home come printer uncle iam exited use result good product home uncle office work also need happy home printer according excellent feature rich printer great price world class brand known quality product ask vote printer segment vote canon e like product,"I like this product for my home . Its very good product to fast printer ,My according to this product one of the printer in india to fast xerox, and printer .When my home come printer by my uncle so Iam so exited and I use and result that Its very good product to my home and My uncle office work to also need so all happy in my home to this printer .My according Excellent feature rich printer, at a great price, from a world class brand known for its quality products. If you ask me to vote for a printer in this segment... my vote is for Canon’s E4270.I Like this product.....",0.7375,0.5968749999999999,pos
printer good suitable home use issue color print take ink need purchase xl cartridge,this printer is good and suitable for home use only issue color print takes more ink need to purchase xl cartridge,0.675,0.625,pos
coat paint black white colour,Coat of paint black and white and colour,0.21666666666666667,-0.08333333333333333,pos
reading many review happend buy knowing catridges refillable new catridge came printer hardly give page suppose immediately light started blinking told read start blinking ink finished based review got catridges refilled faced lot challenge taking test print finally gave decided call customer service day later advised visit authorized branch hyderabad reaching say u lost warranty refilling catridge always buy new catridges whenever light start blinking enquired cost said around came back home left printer untouched day gave last attempt surprise started printing far taken around print light started blinking often removing catridges placing restarting printer sometimes work time irritates final verdit better go ink tank printer laser printer go printer run new catridges every deal patience get rid error refill dont see point buying printer purchasing catridges worth every print,"After reading so many reviews, i happend to buy this knowing the catridges are refillable. New catridge that came with printer hardly give 30pages i suppose and immediately the lights started blinking. I was told and read that they start blinking only when the ink is finished. So based on the reviews i got the catridges refilled with 400/- and the faced a lot of challenge in taking a test print. Finally i gave up and decided to call the Customer service 2 days later. And they advised me to visit the authorized branch in Hyderabad. After reaching there, they say that u lost warranty for refilling the catridge and you have to always buy new catridges whenever the lights start blinking. When enquired for the cost they said it will be around 1600 to 1700. I came back home and left the printer untouched for 2 days and gave a last attempt and to my surprise it started printing. So far i have taken around 70 prints. Again all 3 lights started blinking very often, removing catridges, placing it and restarting printer sometimes works and most of the times it irritates.Final verdit is:Better to go for an Ink Tank printer or a laser printer. Go for this printer if you can run for new catridges every now and then or deal with patience to get rid of the errors after a refill.I dont see a point buying the printer for 4800 and purchasing catridges worth 1600 after every 80 prints.",0.4807040998217469,0.15984848484848485,pos
want return itthe printing cost highand black cartriges end earlyi print page ink end,I want to return itThe printing cost is too highAnd the black cartriges ends too earlyI just print 50-60 pages and its ink ends,0.43333333333333335,-0.16666666666666666,pos
